timestamp,kind,command,state,s_t,gate_open
2026-06-02 22:28:12.518,state,increase,calm,0.5798,1
2026-06-02 22:28:13.881,state,increase,calm,0.7452,1
2026-06-02 22:28:14.893,state,increase,calm,-0.4292,1
2026-06-02 22:28:16.755,state,increase,calm,0.7576,1
2026-06-02 22:28:17.759,state,increase,calm,0.7658,1
2026-06-02 22:28:19.076,state,increase,calm,0.7577,1
2026-06-02 22:28:20.085,state,increase,calm,0.7057,1
2026-06-02 22:28:21.170,state,increase,calm,0.7593,1
2026-06-02 22:28:22.171,state,increase,calm,0.6915,1
2026-06-02 22:28:25.978,state,decrease,ultra_stressed,1.4473,1
2026-06-02 22:28:26.982,state,decrease,ultra_stressed,2.0668,1
2026-06-02 22:28:28.207,state,decrease,ultra_stressed,1.4320,1
2026-06-02 22:28:29.724,state,decrease,ultra_stressed,1.4265,1
2026-06-02 22:28:30.725,state,decrease,ultra_stressed,1.4898,1
2026-06-02 22:28:32.038,state,decrease,ultra_stressed,1.4250,1
2026-06-02 22:28:33.038,state,decrease,ultra_stressed,2.3902,1
2026-06-02 22:28:34.046,state,decrease,ultra_stressed,2.0441,1
2026-06-02 22:28:35.046,state,decrease,ultra_stressed,1.5512,1
2026-06-02 22:28:36.050,state,decrease,ultra_stressed,2.4005,1
2026-06-02 22:28:37.055,state,decrease,ultra_stressed,1.4648,1
2026-06-02 22:28:38.058,state,decrease,ultra_stressed,1.6280,1
2026-06-02 22:28:39.117,state,decrease,ultra_stressed,1.4340,1
2026-06-02 22:28:40.122,state,decrease,ultra_stressed,1.6224,1
2026-06-02 22:28:41.355,state,decrease,ultra_stressed,1.4425,1
2026-06-02 22:28:42.469,state,decrease,ultra_stressed,1.4528,1
2026-06-02 22:28:43.930,state,increase,calm,0.7624,1
2026-06-02 22:28:44.936,state,decrease,ultra_stressed,1.8010,1
2026-06-02 22:28:46.414,state,decrease,ultra_stressed,1.4490,1
2026-06-02 22:28:47.433,state,decrease,ultra_stressed,1.5406,1
2026-06-02 22:28:48.454,state,decrease,ultra_stressed,2.0356,1
2026-06-02 22:28:50.069,state,decrease,ultra_stressed,1.4321,1
2026-06-02 22:28:51.071,state,decrease,ultra_stressed,2.1039,1
2026-06-02 22:28:52.072,state,decrease,ultra_stressed,1.6940,1
2026-06-02 22:28:53.092,state,decrease,ultra_stressed,1.5784,1
2026-06-02 22:28:54.095,state,decrease,ultra_stressed,1.6035,1
2026-06-02 22:28:55.572,state,increase,calm,0.7692,1
2026-06-02 22:28:56.619,state,decrease,ultra_stressed,1.4382,1
2026-06-02 22:28:57.625,state,decrease,ultra_stressed,2.0956,1
2026-06-02 22:28:59.278,state,decrease,ultra_stressed,1.4305,1
2026-06-02 22:29:00.281,state,decrease,ultra_stressed,1.4832,1
2026-06-02 22:29:01.287,state,decrease,ultra_stressed,2.1520,1
2026-06-02 22:29:02.398,state,decrease,ultra_stressed,1.4256,1
2026-06-02 22:29:04.321,state,decrease,ultra_stressed,1.4249,1
2026-06-02 22:29:05.954,state,decrease,ultra_stressed,1.4311,1
2026-06-02 22:29:06.959,state,decrease,ultra_stressed,2.0151,1
2026-06-02 22:29:07.963,state,decrease,ultra_stressed,1.9592,1
2026-06-02 22:29:08.970,state,decrease,ultra_stressed,1.5599,1
2026-06-02 22:29:11.860,state,decrease,ultra_stressed,1.4372,1
2026-06-02 22:29:12.967,state,decrease,ultra_stressed,1.4290,1
2026-06-02 22:29:14.091,state,increase,calm,0.7735,1
2026-06-02 22:29:15.427,state,increase,calm,0.7656,1
2026-06-02 22:29:16.445,state,increase,calm,0.2661,1
2026-06-02 22:29:17.448,state,increase,calm,0.6804,1
2026-06-02 22:29:18.459,state,increase,calm,0.6231,1
2026-06-02 22:29:19.852,state,decrease,ultra_stressed,1.4409,1
2026-06-02 22:29:20.856,state,decrease,ultra_stressed,1.5207,1
2026-06-02 22:29:21.861,state,increase,calm,0.5007,1
2026-06-02 22:29:28.245,state,increase,calm,0.7655,1
2026-06-02 22:29:29.248,state,increase,calm,0.2626,1
2026-06-02 22:29:31.428,state,decrease,ultra_stressed,1.4388,1
2026-06-02 22:29:32.675,state,increase,calm,0.7628,1
2026-06-02 22:29:34.317,state,increase,calm,0.7798,1
2026-06-02 22:29:35.333,state,decrease,ultra_stressed,1.7971,1
2026-06-02 22:29:36.352,state,increase,calm,0.7420,1
2026-06-02 22:29:38.487,state,decrease,ultra_stressed,1.4370,1
2026-06-02 22:29:39.502,state,decrease,ultra_stressed,2.1973,1
2026-06-02 22:29:40.509,state,increase,calm,-0.0822,1
2026-06-02 22:29:42.438,state,increase,calm,0.7605,1
2026-06-02 22:29:43.559,state,decrease,ultra_stressed,1.4439,1
2026-06-02 22:29:44.566,state,decrease,ultra_stressed,1.4781,1
2026-06-02 22:29:45.592,state,increase,calm,0.7672,1
2026-06-02 22:29:47.556,state,decrease,ultra_stressed,1.4416,1
2026-06-02 22:29:48.556,state,increase,calm,0.5112,1
2026-06-02 22:29:49.931,state,decrease,ultra_stressed,1.4298,1
2026-06-02 22:29:51.141,state,increase,calm,0.7797,1
2026-06-02 22:29:52.145,state,increase,calm,0.3212,1
2026-06-02 22:29:53.145,state,increase,calm,0.6169,1
2026-06-02 22:29:54.152,state,increase,calm,0.4024,1
2026-06-02 22:29:55.161,state,increase,calm,0.7370,1
2026-06-02 22:29:56.181,state,increase,calm,-0.2485,1
2026-06-02 22:29:57.186,state,increase,calm,0.6488,1
2026-06-02 22:29:58.194,state,increase,calm,0.7450,1
2026-06-02 22:29:59.218,state,increase,calm,0.6243,1
2026-06-02 22:30:00.221,state,increase,calm,0.4610,1
2026-06-02 22:30:01.236,state,increase,calm,0.0264,1
2026-06-02 22:30:02.245,state,increase,calm,-0.7786,1
