tick_n,phase,status,raw_eda,raw_hr,raw_hrv
396,BASELINE,NEW_DATA,20.8393,92.5094,nan
397,BASELINE,NEW_DATA,20.8546,92.5094,nan
398,BASELINE,NEW_DATA,20.8421,92.5094,nan
399,BASELINE,NEW_DATA,20.8352,92.5094,nan
400,BASELINE,NEW_DATA,20.8380,92.5094,nan
401,BASELINE,NEW_DATA,20.8366,92.5094,nan
402,BASELINE,NEW_DATA,20.8324,92.5094,nan
403,BASELINE,NEW_DATA,20.8393,92.5094,nan
404,BASELINE,NEW_DATA,20.8380,92.5094,nan
405,BASELINE,NEW_DATA,20.8393,92.5094,nan
406,BASELINE,NEW_DATA,20.8393,92.5094,nan
407,BASELINE,NEW_DATA,20.8421,92.5094,nan
408,BASELINE,NEW_DATA,20.8435,92.5094,nan
409,BASELINE,NEW_DATA,20.8421,92.5094,nan
410,BASELINE,NEW_DATA,20.8435,92.5094,nan
411,BASELINE,NEW_DATA,20.8407,92.5094,nan
412,BASELINE,NEW_DATA,20.8421,92.5094,nan
413,BASELINE,NEW_DATA,20.8421,92.5094,nan
414,BASELINE,NEW_DATA,20.8380,92.5094,nan
415,BASELINE,NEW_DATA,20.8449,92.8486,nan
416,BASELINE,NEW_DATA,20.8393,92.8486,nan
417,BASELINE,NEW_DATA,20.8449,92.8486,nan
418,BASELINE,NEW_DATA,20.8449,92.8486,nan
419,BASELINE,NEW_DATA,20.8380,92.8486,nan
420,BASELINE,NEW_DATA,20.8421,92.8486,nan
421,BASELINE,NEW_DATA,20.8407,92.8486,nan
422,BASELINE,NEW_DATA,20.8393,92.8486,nan
423,BASELINE,NEW_DATA,20.8435,92.8486,nan
424,BASELINE,NEW_DATA,20.8463,92.8486,nan
425,BASELINE,NEW_DATA,20.8421,92.8486,nan
426,BASELINE,NEW_DATA,20.8407,92.8486,nan
427,BASELINE,NEW_DATA,20.8518,92.8486,nan
428,BASELINE,NEW_DATA,20.8393,92.8486,nan
429,BASELINE,NEW_DATA,20.8380,92.8486,nan
430,BASELINE,NEW_DATA,20.8407,92.8486,nan
431,BASELINE,NEW_DATA,20.8407,92.8486,nan
432,BASELINE,NEW_DATA,20.8421,92.8486,nan
433,BASELINE,NEW_DATA,20.8407,92.8486,nan
434,BASELINE,NEW_DATA,20.8407,92.8486,nan
435,BASELINE,NEW_DATA,20.8421,92.8486,nan
436,BASELINE,NEW_DATA,20.8449,92.8486,nan
437,BASELINE,NEW_DATA,20.8463,92.8486,nan
438,BASELINE,NEW_DATA,20.8463,92.8486,nan
439,BASELINE,NEW_DATA,20.8449,92.8486,nan
440,BASELINE,NEW_DATA,20.8463,93.2987,nan
441,BASELINE,NEW_DATA,20.8435,93.2987,nan
