tick_n,phase,status,raw_eda,raw_hr,raw_hrv
213,BASELINE,NEW_DATA,3.3937,80.9152,nan
214,BASELINE,NEW_DATA,3.3944,80.9152,nan
215,BASELINE,NEW_DATA,3.3944,80.9152,nan
216,BASELINE,NEW_DATA,3.3944,80.9152,nan
217,BASELINE,NEW_DATA,3.3930,80.9152,nan
218,BASELINE,NEW_DATA,3.3958,80.9152,nan
219,BASELINE,NEW_DATA,3.3944,80.9152,nan
220,BASELINE,NEW_DATA,3.3937,80.7989,nan
221,BASELINE,NEW_DATA,3.3958,80.7989,nan
222,BASELINE,NEW_DATA,3.3944,80.7989,nan
223,BASELINE,NEW_DATA,3.3985,80.7989,nan
224,BASELINE,NEW_DATA,3.3961,80.7989,nan
225,BASELINE,NEW_DATA,3.3965,80.7989,nan
226,BASELINE,NEW_DATA,3.3951,80.7989,nan
227,BASELINE,NEW_DATA,3.3985,80.7989,nan
228,BASELINE,NEW_DATA,3.3958,80.7989,nan
229,BASELINE,NEW_DATA,3.3937,80.7989,nan
230,BASELINE,NEW_DATA,3.3892,80.7989,nan
231,BASELINE,NEW_DATA,3.3933,80.7989,nan
232,BASELINE,NEW_DATA,3.3944,80.7989,nan
233,BASELINE,NEW_DATA,3.3961,80.7989,nan
234,BASELINE,NEW_DATA,3.3940,80.7989,nan
235,BASELINE,NEW_DATA,3.3944,80.7989,nan
236,BASELINE,NEW_DATA,3.3972,80.7989,nan
237,BASELINE,NEW_DATA,3.3989,80.7989,nan
238,BASELINE,NEW_DATA,3.3958,80.7989,nan
239,BASELINE,NEW_DATA,3.3951,80.7989,nan
240,BASELINE,NEW_DATA,3.3972,80.7989,nan
241,BASELINE,NEW_DATA,3.3968,80.7989,nan
242,BASELINE,NEW_DATA,3.3951,80.7989,nan
243,BASELINE,NEW_DATA,3.3972,80.7989,nan
244,BASELINE,NEW_DATA,3.3972,80.7989,nan
245,BASELINE,NEW_DATA,3.3947,80.7989,nan
246,BASELINE,NEW_DATA,3.3930,80.7989,nan
247,BASELINE,NEW_DATA,3.3937,80.7989,nan
248,BASELINE,NEW_DATA,3.3930,80.7989,nan
249,BASELINE,NEW_DATA,3.3930,80.7989,nan
250,BASELINE,NEW_DATA,3.3906,80.7989,nan
251,BASELINE,NEW_DATA,3.3937,80.7989,nan
252,BASELINE,NEW_DATA,3.3930,80.7989,nan
253,BASELINE,NEW_DATA,3.3909,80.7989,nan
254,BASELINE,NEW_DATA,3.3937,80.7989,nan
255,BASELINE,NEW_DATA,3.3965,80.7989,nan
256,BASELINE,NEW_DATA,3.3985,80.7989,nan
257,BASELINE,NEW_DATA,3.3933,80.7989,nan
258,BASELINE,NEW_DATA,3.3972,80.7989,nan
259,BASELINE,NEW_DATA,3.3965,80.7989,nan
260,BASELINE,NEW_DATA,3.3985,80.7989,nan
261,BASELINE,NEW_DATA,3.3972,80.7989,nan
262,BASELINE,NEW_DATA,3.3985,80.7989,nan
