tick_n,phase,status,raw_eda,raw_hr,raw_hrv
333,BASELINE,NEW_DATA,22.682199,85.305992,nan
334,BASELINE,NEW_DATA,21.826200,84.887794,nan
335,BASELINE,NEW_DATA,22.676100,85.677933,nan
336,BASELINE,NEW_DATA,22.463600,85.677933,nan
337,BASELINE,NEW_DATA,22.671499,85.677933,nan
338,BASELINE,NEW_DATA,21.826200,84.887794,nan
339,BASELINE,NEW_DATA,21.595800,84.623314,nan
340,BASELINE,NEW_DATA,22.463600,85.677933,nan
341,BASELINE,NEW_DATA,22.463600,85.677933,nan
342,BASELINE,NEW_DATA,22.593700,85.677933,nan
343,BASELINE,NEW_DATA,22.463600,85.677933,nan
344,BASELINE,NEW_DATA,22.047400,85.477631,nan
345,BASELINE,NEW_DATA,22.265600,85.889015,nan
346,BASELINE,NEW_DATA,22.265600,85.889015,nan
347,BASELINE,NEW_DATA,22.265600,85.889015,nan
348,BASELINE,NEW_DATA,22.580000,85.305992,nan
349,BASELINE,NEW_DATA,22.170601,85.477631,nan
350,BASELINE,NEW_DATA,22.118401,85.477631,nan
351,BASELINE,NEW_DATA,22.170601,85.477631,nan
352,BASELINE,NEW_DATA,21.826200,84.887794,nan
353,BASELINE,NEW_DATA,22.170601,85.477631,nan
354,BASELINE,NEW_DATA,22.047400,85.477631,nan
355,BASELINE,NEW_DATA,21.922300,85.477631,nan
356,BASELINE,NEW_DATA,21.877701,85.477631,nan
357,BASELINE,NEW_DATA,22.295401,85.889015,nan
358,BASELINE,NEW_DATA,22.265600,85.889015,nan
359,BASELINE,NEW_DATA,21.788000,85.035500,nan
360,BASELINE,NEW_DATA,22.544901,85.305992,nan
361,BASELINE,NEW_DATA,22.047400,85.477631,nan
362,BASELINE,NEW_DATA,22.423599,84.878860,nan
363,BASELINE,NEW_DATA,21.766701,84.888557,nan
364,BASELINE,NEW_DATA,21.766701,84.888557,nan
365,BASELINE,NEW_DATA,22.676100,85.677933,nan
366,BASELINE,NEW_DATA,21.861300,84.519417,nan
367,BASELINE,NEW_DATA,21.843000,84.242157,nan
368,BASELINE,NEW_DATA,21.856701,84.888557,nan
369,BASELINE,NEW_DATA,21.861300,84.519417,nan
370,BASELINE,NEW_DATA,21.803301,84.242157,nan
371,BASELINE,NEW_DATA,21.843000,84.242157,nan
372,BASELINE,NEW_DATA,21.861300,84.519417,nan
373,BASELINE,NEW_DATA,21.778900,84.242157,nan
374,BASELINE,NEW_DATA,21.778900,84.242157,nan
375,BASELINE,NEW_DATA,22.047400,85.477631,nan
376,BASELINE,NEW_DATA,21.865801,84.519417,nan
377,BASELINE,NEW_DATA,21.983299,84.399475,nan
378,BASELINE,NEW_DATA,21.861300,84.519417,nan
379,BASELINE,NEW_DATA,21.778900,84.242157,nan
380,BASELINE,NEW_DATA,21.856701,84.888557,nan
381,BASELINE,NEW_DATA,21.877701,85.477631,nan
382,BASELINE,NEW_DATA,21.778900,84.242157,nan
383,BASELINE,NEW_DATA,21.788000,84.361137,nan
384,BASELINE,NEW_DATA,21.856701,84.888557,nan
385,BASELINE,NEW_DATA,21.983299,84.399475,nan
386,BASELINE,NEW_DATA,22.160299,84.399475,nan
387,BASELINE,NEW_DATA,21.922300,85.477631,nan
388,BASELINE,NEW_DATA,21.757500,84.361137,nan
389,BASELINE,NEW_DATA,21.856701,84.888557,nan
390,BASELINE,NEW_DATA,21.865801,84.519417,nan
391,BASELINE,NEW_DATA,22.160299,84.399475,nan
392,BASELINE,NEW_DATA,22.869499,84.558037,nan
393,BASELINE,NEW_DATA,21.843000,84.242157,nan
394,BASELINE,NEW_DATA,22.996500,84.680817,nan
395,BASELINE,NEW_DATA,21.856701,84.888557,nan
396,BASELINE,NEW_DATA,21.836901,84.888557,nan
397,BASELINE,NEW_DATA,22.567699,84.359871,nan
398,BASELINE,NEW_DATA,23.040800,84.680817,nan
399,BASELINE,NEW_DATA,21.865801,84.519417,nan
400,BASELINE,NEW_DATA,21.836901,84.888557,nan
401,BASELINE,NEW_DATA,21.843000,84.242157,nan
402,BASELINE,NEW_DATA,21.778900,84.242157,nan
403,BASELINE,NEW_DATA,21.865801,84.519417,nan
404,BASELINE,NEW_DATA,21.778900,84.242157,nan
405,BASELINE,NEW_DATA,22.802700,84.620491,nan
406,BASELINE,NEW_DATA,22.752800,84.620491,nan
407,BASELINE,NEW_DATA,21.778900,84.242157,nan
408,BASELINE,NEW_DATA,22.802700,84.620491,nan
409,BASELINE,NEW_DATA,22.691299,84.652252,nan
410,BASELINE,NEW_DATA,22.802700,84.620491,nan
411,BASELINE,NEW_DATA,21.803301,84.242157,nan
412,BASELINE,NEW_DATA,22.325899,84.359871,nan
413,BASELINE,NEW_DATA,22.486900,84.652252,nan
414,BASELINE,NEW_DATA,22.752800,84.620491,nan
415,BASELINE,NEW_DATA,22.302200,84.729271,nan
416,BASELINE,NEW_DATA,22.325899,84.359871,nan
417,BASELINE,NEW_DATA,22.204599,85.041580,nan
418,BASELINE,NEW_DATA,22.204599,85.041580,nan
419,BASELINE,NEW_DATA,22.204599,85.041580,nan
420,BASELINE,NEW_DATA,22.486900,84.652252,nan
421,BASELINE,NEW_DATA,22.752800,84.620491,nan
422,BASELINE,NEW_DATA,22.182800,84.871117,nan
423,BASELINE,NEW_DATA,22.567699,84.359871,nan
424,BASELINE,NEW_DATA,22.096300,84.871117,nan
