timestamp,phase,smooth_eda,smooth_hr,smooth_hrv
2026-05-25 15:46:04.264,LIVE,12.6458,90.4977,20.0571
2026-05-25 15:46:04.294,LIVE,12.646,90.4977,20.0571
2026-05-25 15:46:04.325,LIVE,12.6461,90.4977,20.0571
2026-05-25 15:46:04.356,LIVE,12.6462,90.4977,20.0571
2026-05-25 15:46:04.386,LIVE,12.6462,90.4977,20.0571
2026-05-25 15:46:04.418,LIVE,12.6462,90.4977,20.0571
2026-05-25 15:46:04.449,LIVE,12.6462,90.4977,20.0571
2026-05-25 15:46:04.480,LIVE,12.6462,90.4977,20.0571
2026-05-25 15:46:04.511,LIVE,12.6462,90.4977,20.0571
2026-05-25 15:46:04.543,LIVE,12.6462,90.4977,20.0571
2026-05-25 15:46:04.574,LIVE,12.6462,90.4977,20.0571
2026-05-25 15:46:04.606,LIVE,12.646,90.4977,20.0571
2026-05-25 15:46:04.637,LIVE,12.6459,90.4977,20.0571
2026-05-25 15:46:04.669,LIVE,12.6456,90.4977,20.0571
2026-05-25 15:46:04.699,LIVE,12.6454,90.4977,20.0571
2026-05-25 15:46:04.730,LIVE,12.6454,90.4977,20.0571
2026-05-25 15:46:04.760,LIVE,12.6454,90.4977,20.0571
2026-05-25 15:46:04.792,LIVE,12.6453,90.4977,20.0571
2026-05-25 15:46:04.824,LIVE,12.6453,90.4977,20.0571
2026-05-25 15:46:04.856,LIVE,12.6453,90.4977,20.0571
2026-05-25 15:46:04.887,LIVE,12.6453,90.4977,20.0571
2026-05-25 15:46:04.917,LIVE,12.6453,90.4977,20.0571
2026-05-25 15:46:04.949,LIVE,12.6452,90.4977,20.0571
2026-05-25 15:46:04.979,LIVE,12.6452,90.4977,20.0571
2026-05-25 15:46:05.010,LIVE,12.6452,90.4977,20.0571
2026-05-25 15:46:05.041,LIVE,12.6451,90.4977,20.0571
2026-05-25 15:46:05.072,LIVE,12.6451,90.4977,20.0571
2026-05-25 15:46:05.104,LIVE,12.6449,90.4977,20.0571
2026-05-25 15:46:05.135,LIVE,12.6448,90.4977,20.0571
2026-05-25 15:46:05.167,LIVE,12.6448,90.4977,20.0571
2026-05-25 15:46:05.198,LIVE,12.6447,90.4977,20.0571
2026-05-25 15:46:05.229,LIVE,12.6445,90.4977,20.0571
2026-05-25 15:46:05.261,LIVE,12.6445,90.4977,20.0571
2026-05-25 15:46:05.292,LIVE,12.6443,90.4977,20.0571
2026-05-25 15:46:05.323,LIVE,12.6442,90.4977,20.0571
2026-05-25 15:46:05.353,LIVE,12.6442,90.4977,20.0571
2026-05-25 15:46:05.384,LIVE,12.6439,90.4977,20.0571
2026-05-25 15:46:05.415,LIVE,12.6437,90.4977,20.0571
2026-05-25 15:46:05.447,LIVE,12.6435,90.4977,20.0571
2026-05-25 15:46:05.478,LIVE,12.6432,90.4977,20.0571
2026-05-25 15:46:05.509,LIVE,12.643,90.4977,20.0571
2026-05-25 15:46:05.540,LIVE,12.6428,90.4977,20.0571
2026-05-25 15:46:05.572,LIVE,12.6425,90.4977,20.0571
2026-05-25 15:46:05.603,LIVE,12.6424,90.4977,20.0571
2026-05-25 15:46:05.635,LIVE,12.6425,90.4977,20.0571
2026-05-25 15:46:05.666,LIVE,12.6424,90.4977,20.0571
2026-05-25 15:46:05.697,LIVE,12.6424,90.4977,20.0571
2026-05-25 15:46:05.729,LIVE,12.6424,90.4977,20.0571
2026-05-25 15:46:05.761,LIVE,12.6423,90.4977,20.0571
2026-05-25 15:46:05.791,LIVE,12.6424,90.4977,20.0571
2026-05-25 15:46:05.823,LIVE,12.6425,90.4977,20.0571
2026-05-25 15:46:05.855,LIVE,12.6425,90.4977,20.0571
2026-05-25 15:46:05.887,LIVE,12.6427,90.4977,20.0571
2026-05-25 15:46:05.919,LIVE,12.6428,90.4977,20.0571
2026-05-25 15:46:05.951,LIVE,12.6429,90.4977,20.0571
2026-05-25 15:46:05.981,LIVE,12.6431,90.4977,20.0571
2026-05-25 15:46:06.013,LIVE,12.6428,90.4977,20.0571
2026-05-25 15:46:06.045,LIVE,12.6426,90.4977,20.0571
2026-05-25 15:46:06.078,LIVE,12.6426,90.4977,20.0571
2026-05-25 15:46:06.108,LIVE,12.6424,90.4977,20.0571
2026-05-25 15:46:06.139,LIVE,12.6424,90.4977,20.0571
2026-05-25 15:46:06.169,LIVE,12.6422,90.4977,20.0571
2026-05-25 15:46:06.201,LIVE,12.6422,90.4977,20.0571
2026-05-25 15:46:06.232,LIVE,12.6421,90.4977,20.0571
2026-05-25 15:46:06.262,LIVE,12.6419,90.4977,20.0571
2026-05-25 15:46:06.293,LIVE,12.6417,90.4977,20.0571
2026-05-25 15:46:06.324,LIVE,12.6415,90.4977,20.0571
2026-05-25 15:46:06.355,LIVE,12.6414,90.4977,20.0571
2026-05-25 15:46:06.387,LIVE,12.6412,90.4977,20.0571
2026-05-25 15:46:06.419,LIVE,12.6411,90.4977,20.0571
2026-05-25 15:46:06.449,LIVE,12.6409,90.4977,20.0571
2026-05-25 15:46:06.480,LIVE,12.6409,90.4977,20.0571
2026-05-25 15:46:06.511,LIVE,12.6409,90.4977,20.0571
2026-05-25 15:46:06.543,LIVE,12.6408,90.4977,20.0571
2026-05-25 15:46:06.574,LIVE,12.6407,90.4977,20.0571
2026-05-25 15:46:06.606,LIVE,12.6406,90.4977,20.0571
2026-05-25 15:46:06.637,LIVE,12.6404,90.4977,20.0571
2026-05-25 15:46:06.669,LIVE,12.6401,90.4977,20.0571
2026-05-25 15:46:06.700,LIVE,12.64,90.4977,20.0571
2026-05-25 15:46:06.732,LIVE,12.6399,90.4977,20.0571
2026-05-25 15:46:06.763,LIVE,12.6398,90.4977,20.0571
2026-05-25 15:46:06.794,LIVE,12.6396,90.4977,20.0571
2026-05-25 15:46:06.825,LIVE,12.6396,90.4977,20.0571
2026-05-25 15:46:06.856,LIVE,12.6394,90.4977,20.0571
2026-05-25 15:46:06.886,LIVE,12.6393,90.4977,20.0571
2026-05-25 15:46:06.917,LIVE,12.6393,90.4977,20.0571
2026-05-25 15:46:06.949,LIVE,12.6393,90.4977,20.0571
2026-05-25 15:46:06.979,LIVE,12.6393,90.4977,20.0571
2026-05-25 15:46:07.011,LIVE,12.6393,90.4977,20.0571
2026-05-25 15:46:07.041,LIVE,12.6392,90.4977,20.0571
2026-05-25 15:46:07.073,LIVE,12.6392,90.4977,20.0571
2026-05-25 15:46:07.105,LIVE,12.6392,90.4977,20.0571
2026-05-25 15:46:07.136,LIVE,12.6392,90.4977,20.0571
