tick_n,phase,status,raw_eda,raw_hr,raw_hrv
214,BASELINE,NEW_DATA,0.009537,63.400982,nan
215,BASELINE,NEW_DATA,0.009537,63.027058,nan
216,BASELINE,NEW_DATA,0.009537,63.027058,nan
217,BASELINE,NEW_DATA,0.009537,63.880825,nan
218,BASELINE,NEW_DATA,0.009537,63.400982,nan
219,BASELINE,NEW_DATA,0.009537,63.773052,nan
220,BASELINE,NEW_DATA,0.009537,63.773052,nan
221,BASELINE,NEW_DATA,0.009537,63.880825,nan
222,BASELINE,NEW_DATA,0.009537,63.400982,nan
223,BASELINE,NEW_DATA,0.009537,63.400982,nan
224,BASELINE,NEW_DATA,0.009537,63.880825,nan
225,BASELINE,NEW_DATA,0.009537,63.742043,nan
226,BASELINE,NEW_DATA,0.009537,64.144119,nan
227,BASELINE,NEW_DATA,0.009537,63.715168,nan
228,BASELINE,NEW_DATA,0.009537,63.880825,nan
229,BASELINE,NEW_DATA,0.009537,63.742043,nan
230,BASELINE,NEW_DATA,0.009537,63.553818,nan
231,BASELINE,NEW_DATA,0.009537,63.553818,nan
232,BASELINE,NEW_DATA,0.009537,63.721771,nan
233,BASELINE,NEW_DATA,0.009537,63.880825,nan
234,BASELINE,NEW_DATA,0.009537,64.144119,nan
235,BASELINE,NEW_DATA,0.009537,63.400982,nan
236,BASELINE,NEW_DATA,0.009537,64.306877,nan
237,BASELINE,NEW_DATA,0.009537,64.306877,nan
238,BASELINE,NEW_DATA,0.009537,63.400982,nan
239,BASELINE,NEW_DATA,0.009537,63.400982,nan
240,BASELINE,NEW_DATA,0.009537,64.306877,nan
241,BASELINE,NEW_DATA,0.009537,64.504852,nan
242,BASELINE,NEW_DATA,0.009537,63.400982,nan
243,BASELINE,NEW_DATA,0.009537,64.306877,nan
244,BASELINE,NEW_DATA,0.009537,64.504852,nan
245,BASELINE,NEW_DATA,0.009537,64.504852,nan
246,BASELINE,NEW_DATA,0.009537,63.400982,nan
247,BASELINE,NEW_DATA,0.009537,64.144119,nan
248,BASELINE,NEW_DATA,0.009537,64.144119,nan
249,BASELINE,NEW_DATA,0.009537,64.144119,nan
250,BASELINE,NEW_DATA,0.009537,63.715168,nan
251,BASELINE,NEW_DATA,0.009537,64.144119,nan
252,BASELINE,NEW_DATA,0.009537,64.306877,nan
253,BASELINE,NEW_DATA,0.009537,64.089363,nan
