time,normEDA,normHRV,normHR,s_instant,s_t,height
1098.0000,0.0000,0.6760,8.5860,1.9200,,
1099.0000,0.0000,0.6760,8.5860,1.9200,,
1100.0000,0.0000,0.6760,8.5860,1.9200,,
1101.0000,0.0000,0.6760,8.5860,1.9200,,
1102.0000,0.0000,1.4337,8.4210,2.1143,,
1103.0000,0.0000,1.4337,8.4210,2.1143,,
1104.0000,0.0000,1.4337,8.4210,2.1143,,
1105.0000,0.0000,1.4337,8.4210,2.1143,,
1106.0000,0.0000,1.4337,8.4210,2.1143,,
1107.0000,0.0000,1.5377,8.4210,2.1455,,
1108.0000,0.0000,1.5377,8.4210,2.1455,,
1109.0000,0.0000,1.5377,8.4210,2.1455,,
1110.0000,0.0000,1.5377,8.4210,2.1455,,
1111.0000,0.0000,1.5377,8.4210,2.1455,,
1112.0000,0.0000,1.8713,8.4308,2.2476,,
1113.0000,0.0000,1.8713,8.4308,2.2476,,
1114.0000,0.0000,1.8713,8.4308,2.2476,,
1115.0000,0.0000,1.8713,8.4308,2.2476,,
1116.0000,0.0000,1.8713,8.4308,2.2476,,
1117.0000,0.0000,1.8713,8.4308,2.2476,,
1118.0000,0.0000,1.8713,8.4308,2.2476,,
1119.0000,0.0000,1.8713,8.4308,2.2476,,
1120.0000,0.0000,1.8713,8.4308,2.2476,,
1121.0000,0.0000,0.3238,9.1572,1.9286,,
1122.0000,0.0000,0.3238,9.1572,1.9286,,
1123.0000,0.0000,0.3238,9.1572,1.9286,,
1124.0000,0.0000,0.3238,9.1572,1.9286,,
1125.0000,0.0000,0.2665,10.3791,2.1558,,
1126.0000,0.0000,0.2665,10.3791,2.1558,,
1127.0000,0.0000,0.2665,10.3791,2.1558,,
1128.0000,0.0000,0.2665,10.3791,2.1558,,
1129.0000,0.0000,0.2665,10.3791,2.1558,,
1130.0000,0.0000,0.9212,10.5875,2.3939,,
1131.0000,0.0000,0.9212,10.5875,2.3939,,
1132.0000,0.0000,0.9212,10.5875,2.3939,,
1133.0000,0.0000,0.9212,10.5875,2.3939,,
1134.0000,0.0000,0.9212,10.5875,2.3939,,
1135.0000,0.0000,0.2516,10.5875,2.1930,,
1136.0000,0.0000,0.2516,10.5875,2.1930,,
1137.0000,0.0000,0.2516,10.5875,2.1930,,
1138.0000,0.0000,0.2516,10.5875,2.1930,,
1139.0000,0.0000,-0.0920,11.3467,2.2417,,
1140.0000,0.0000,-0.0920,11.3467,2.2417,,
1141.0000,0.0000,-0.0920,11.3467,2.2417,,
1142.0000,0.0000,-0.0920,11.3467,2.2417,,
1143.0000,0.0000,-0.0920,11.3467,2.2417,,
1144.0000,0.0000,0.1931,11.5635,2.3706,,
1145.0000,0.0000,0.1931,11.5635,2.3706,,
1146.0000,0.0000,0.1931,11.5635,2.3706,,
1147.0000,0.0000,0.1931,11.5635,2.3706,2.1827,
1148.0000,0.0000,0.9193,11.8052,2.6368,2.1970,
1149.0000,0.0000,0.9193,11.8052,2.6368,2.2113,
1150.0000,0.0000,0.9193,11.8052,2.6368,2.2257,
1151.0000,0.0000,0.9193,11.8052,2.6368,2.2400,
1152.0000,0.0000,0.9193,11.8052,2.6368,2.2504,
1153.0000,0.0000,1.5833,12.1528,2.9055,2.2663,
1154.0000,0.0000,1.5833,12.1528,2.9055,2.2821,
1155.0000,0.0000,1.5833,12.1528,2.9055,2.2979,
1156.0000,0.0000,1.5833,12.1528,2.9055,2.3137,
1157.0000,0.0000,0.7368,11.8675,2.5945,2.3227,
1158.0000,0.0000,0.7368,11.8675,2.5945,2.3317,
1159.0000,0.0000,0.7368,11.8675,2.5945,2.3407,
1160.0000,0.0000,0.7368,11.8675,2.5945,2.3497,
1161.0000,0.0000,0.7368,11.8675,2.5945,2.3587,
1162.0000,0.0000,0.7368,12.3734,2.6957,2.3676,
1163.0000,0.0000,0.7368,12.3734,2.6957,2.3766,
1164.0000,0.0000,0.7368,12.3734,2.6957,2.3855,
1165.0000,0.0000,0.7368,12.3734,2.6957,2.3945,
1166.0000,0.0000,1.0597,12.3734,2.7926,2.4054,
1167.0000,0.0000,1.0597,12.3734,2.7926,2.4163,
1168.0000,0.0000,1.0597,12.3734,2.7926,2.4272,
1169.0000,0.0000,1.0597,12.3734,2.7926,2.4381,
1170.0000,0.0000,1.0597,12.3734,2.7926,2.4490,
1171.0000,0.0000,1.0597,11.7176,2.6614,2.4637,
1172.0000,0.0000,1.0597,11.7176,2.6614,2.4783,
1173.0000,0.0000,1.0597,11.7176,2.6614,2.4930,
1174.0000,0.0000,1.0597,11.7176,2.6614,2.5076,
1175.0000,0.0000,1.0597,11.7176,2.6614,2.5178,
1176.0000,0.0000,1.1338,11.6432,2.6688,2.5280,
1177.0000,0.0000,1.1338,11.6432,2.6688,2.5383,
1178.0000,0.0000,1.1338,11.6432,2.6688,2.5485,
1179.0000,0.0000,1.1338,11.6432,2.6688,2.5588,
1180.0000,0.0000,0.5161,10.9169,2.3382,2.5577,
1181.0000,0.0000,0.5161,10.9169,2.3382,2.5566,
1182.0000,0.0000,0.5161,10.9169,2.3382,2.5555,
1183.0000,0.0000,0.5161,10.9169,2.3382,2.5543,
1184.0000,0.0000,0.5161,10.9169,2.3382,2.5532,
1185.0000,0.0000,-0.6183,10.4505,1.9046,2.5475,
1186.0000,0.0000,-0.6183,10.4505,1.9046,2.5417,
1187.0000,0.0000,-0.6183,10.4505,1.9046,2.5359,
1188.0000,0.0000,-0.6183,10.4505,1.9046,2.5302,
1189.0000,0.0000,-0.6183,11.3827,2.0911,2.5271,
1190.0000,0.0000,-0.6183,11.3827,2.0911,2.5241,
1191.0000,0.0000,-0.6183,11.3827,2.0911,2.5211,
1192.0000,0.0000,-0.6183,11.3827,2.0911,2.5181,
1193.0000,0.0000,-0.6183,11.3827,2.0911,2.5151,
1194.0000,0.0000,1.5934,10.9509,2.6682,2.5210,
1195.0000,0.0000,1.5934,10.9509,2.6682,2.5270,
1196.0000,0.0000,1.5934,10.9509,2.6682,2.5329,
1197.0000,0.0000,1.5934,10.9509,2.6682,2.5389,
1198.0000,0.0000,1.5934,10.9509,2.6682,2.5395,
1199.0000,0.0000,1.5934,10.9509,2.6682,2.5402,
1200.0000,0.0000,1.5934,10.9509,2.6682,2.5408,
1201.0000,0.0000,1.5934,10.9509,2.6682,2.5414,
1202.0000,0.0000,1.5934,10.9509,2.6682,2.5420,
1203.0000,0.0000,-0.4662,11.5412,2.1684,2.5273,
1204.0000,0.0000,-0.4662,11.5412,2.1684,2.5126,
1205.0000,0.0000,-0.4662,11.5412,2.1684,2.4978,
1206.0000,0.0000,-0.4662,11.5412,2.1684,2.4831,
1207.0000,0.0000,-0.4662,11.5412,2.1684,2.4745,
1208.0000,0.0000,-1.2122,11.6097,1.9583,2.4618,
1209.0000,0.0000,-1.2122,11.6097,1.9583,2.4491,
1210.0000,0.0000,-1.2122,11.6097,1.9583,2.4364,
1211.0000,0.0000,-1.2122,11.6097,1.9583,2.4236,
1212.0000,0.0000,-3.5506,11.1028,1.1554,2.3928,
1213.0000,0.0000,-3.5506,11.1028,1.1554,2.3620,
1214.0000,0.0000,-3.5506,11.1028,1.1554,2.3312,
1215.0000,0.0000,-3.5506,11.1028,1.1554,2.3004,
1216.0000,0.0000,-3.5506,11.1028,1.1554,2.2677,
1217.0000,0.0000,-3.2599,10.6052,1.1431,2.2347,
1218.0000,0.0000,-3.2599,10.6052,1.1431,2.2017,
1219.0000,0.0000,-3.2599,10.6052,1.1431,2.1687,
1220.0000,0.0000,-3.2599,10.6052,1.1431,2.1357,
1221.0000,0.0000,-3.2599,10.6052,1.1431,2.1053,
1222.0000,0.0000,-1.4274,10.3703,1.6458,2.0850,
1223.0000,0.0000,-1.4274,10.3703,1.6458,2.0647,
1224.0000,0.0000,-1.4274,10.3703,1.6458,2.0444,
1225.0000,0.0000,-1.4274,10.3703,1.6458,2.0241,
1226.0000,0.0000,-0.9342,9.9401,1.7077,2.0049,
1227.0000,0.0000,-0.9342,9.9401,1.7077,1.9857,
1228.0000,0.0000,-0.9342,9.9401,1.7077,1.9664,
1229.0000,0.0000,-0.9342,9.9401,1.7077,1.9472,
1230.0000,0.0000,-0.9342,9.9401,1.7077,1.9346,
1231.0000,0.0000,-1.6023,9.8833,1.4960,1.9178,
1232.0000,0.0000,-1.6023,9.8833,1.4960,1.9009,
1233.0000,0.0000,-1.6023,9.8833,1.4960,1.8841,
1234.0000,0.0000,-1.6023,9.8833,1.4960,1.8672,
1235.0000,0.0000,-2.1813,10.1414,1.3739,1.8566,
1236.0000,0.0000,-2.1813,10.1414,1.3739,1.8460,
1237.0000,0.0000,-2.1813,10.1414,1.3739,1.8354,
1238.0000,0.0000,-2.1813,10.1414,1.3739,1.8248,
1239.0000,0.0000,-2.1813,10.1414,1.3739,1.8104,
1240.0000,0.0000,-2.0857,10.2922,1.4327,1.7973,
1241.0000,0.0000,-2.0857,10.2922,1.4327,1.7841,
1242.0000,0.0000,-2.0857,10.2922,1.4327,1.7709,
1243.0000,0.0000,-2.0857,10.2922,1.4327,1.7578,
1244.0000,0.0000,-2.7603,10.6617,1.3042,1.7305,
1245.0000,0.0000,-2.7603,10.6617,1.3042,1.7032,
1246.0000,0.0000,-2.7603,10.6617,1.3042,1.6759,
1247.0000,0.0000,-2.7603,10.6617,1.3042,1.6486,
1248.0000,0.0000,-2.7603,10.6617,1.3042,1.6214,
1249.0000,0.0000,-2.2270,10.6368,1.4592,1.5972,
1250.0000,0.0000,-2.2270,10.6368,1.4592,1.5730,
1251.0000,0.0000,-2.2270,10.6368,1.4592,1.5488,
1252.0000,0.0000,-2.2270,10.6368,1.4592,1.5246,
1253.0000,0.0000,-2.2270,10.6368,1.4592,1.5105,
1254.0000,0.0000,-2.2270,10.5541,1.4427,1.4959,
1255.0000,0.0000,-2.2270,10.5541,1.4427,1.4814,
1256.0000,0.0000,-2.2270,10.5541,1.4427,1.4669,
1257.0000,0.0000,-2.2270,10.5541,1.4427,1.4524,
1258.0000,0.0000,-1.4616,9.2758,1.4167,1.4416,
1259.0000,0.0000,-1.4616,9.2758,1.4167,1.4307,
1260.0000,0.0000,-1.4616,9.2758,1.4167,1.4199,
1261.0000,0.0000,-1.4616,9.2758,1.4167,1.4091,
1262.0000,0.0000,-1.4616,9.2758,1.4167,1.4143,
1263.0000,0.0000,-1.4616,9.2758,1.4167,1.4195,
1264.0000,0.0000,-1.4616,9.2758,1.4167,1.4248,
1265.0000,0.0000,-1.4616,9.2758,1.4167,1.4300,
1266.0000,0.0000,-1.4616,9.2758,1.4167,1.4352,
1267.0000,0.0000,-3.3233,8.3014,0.6633,1.4256,
1268.0000,0.0000,-3.3233,8.3014,0.6633,1.4160,
1269.0000,0.0000,-3.3233,8.3014,0.6633,1.4064,
1270.0000,0.0000,-3.3233,8.3014,0.6633,1.3968,
1271.0000,0.0000,-3.3233,8.3014,0.6633,1.3872,
1272.0000,0.0000,-3.3233,8.0282,0.6086,1.3665,
1273.0000,0.0000,-3.3233,8.0282,0.6086,1.3457,
1274.0000,0.0000,-3.3233,8.0282,0.6086,1.3250,
1275.0000,0.0000,-3.3233,8.0282,0.6086,1.3042,
1276.0000,0.0000,-2.0975,7.3233,0.8354,1.2868,
1277.0000,0.0000,-2.0975,7.3233,0.8354,1.2694,
1278.0000,0.0000,-2.0975,7.3233,0.8354,1.2519,
1279.0000,0.0000,-2.0975,7.3233,0.8354,1.2345,
1280.0000,0.0000,-2.0975,7.3233,0.8354,1.2170,
1281.0000,0.0000,-2.0975,7.0547,0.7817,1.2027,
1282.0000,0.0000,-2.0975,7.0547,0.7817,1.1884,
1283.0000,0.0000,-2.0975,7.0547,0.7817,1.1742,
1284.0000,0.0000,-2.0975,7.0547,0.7817,1.1599,
1285.0000,0.0000,-2.0975,7.0547,0.7817,1.1480,
1286.0000,0.0000,-1.9821,5.9763,0.6006,1.1326,
1287.0000,0.0000,-1.9821,5.9763,0.6006,1.1171,
1288.0000,0.0000,-1.9821,5.9763,0.6006,1.1016,
1289.0000,0.0000,-1.9821,5.9763,0.6006,1.0862,
1290.0000,0.0000,-1.9821,5.9763,0.6006,1.0695,
1291.0000,0.0000,-1.9821,5.9763,0.6006,1.0529,
1292.0000,0.0000,-1.9821,5.9763,0.6006,1.0362,
1293.0000,0.0000,-1.9821,5.9763,0.6006,1.0196,
1294.0000,0.0000,-1.9821,5.9763,0.6006,1.0055,
1295.0000,0.0000,-7.5989,5.4523,-1.1892,0.9557,
1296.0000,0.0000,-7.5989,5.4523,-1.1892,0.9058,
1297.0000,0.0000,-7.5989,5.4523,-1.1892,0.8559,
1298.0000,0.0000,-7.5989,5.4523,-1.1892,0.8061,
1299.0000,0.0000,-8.0028,5.3136,-1.3381,0.7501,
1300.0000,0.0000,-8.0028,5.3136,-1.3381,0.6942,
1301.0000,0.0000,-8.0028,5.3136,-1.3381,0.6382,
1302.0000,0.0000,-8.0028,5.3136,-1.3381,0.5823,
1303.0000,0.0000,-8.0028,5.3136,-1.3381,0.5263,
1304.0000,0.0000,-8.2821,5.0165,-1.4813,0.4678,
1305.0000,0.0000,-8.2821,5.0165,-1.4813,0.4094,
1306.0000,0.0000,-8.2821,5.0165,-1.4813,0.3509,
1307.0000,0.0000,-8.2821,5.0165,-1.4813,0.2924,
1308.0000,0.0000,-8.2821,4.5507,-1.5745,0.2326,
1309.0000,0.0000,-8.2821,4.5507,-1.5745,0.1727,
1310.0000,0.0000,-8.2821,4.5507,-1.5745,0.1129,
1311.0000,0.0000,-8.2821,4.5507,-1.5745,0.0531,
1312.0000,0.0000,-8.2821,4.5507,-1.5745,-0.0067,
1313.0000,0.0000,-9.0740,4.0815,-1.9059,-0.0732,
1314.0000,0.0000,-9.0740,4.0815,-1.9059,-0.1396,
1315.0000,0.0000,-9.0740,4.0815,-1.9059,-0.2061,
1316.0000,0.0000,-9.0740,4.0815,-1.9059,-0.2725,
1317.0000,0.0000,-9.0740,4.0815,-1.9059,-0.3239,
1318.0000,0.0000,-9.2453,3.4036,-2.0929,-0.3790,
1319.0000,0.0000,-9.2453,3.4036,-2.0929,-0.4342,
1320.0000,0.0000,-9.2453,3.4036,-2.0929,-0.4893,
1321.0000,0.0000,-9.2453,3.4036,-2.0929,-0.5444,
1322.0000,0.0000,-10.0481,3.4036,-2.3337,-0.6033,
1323.0000,0.0000,-10.0481,3.4036,-2.3337,-0.6621,
1324.0000,0.0000,-10.0481,3.4036,-2.3337,-0.7209,
1325.0000,0.0000,-10.0481,3.4036,-2.3337,-0.7798,
1326.0000,0.0000,-10.0481,3.4036,-2.3337,-0.8432,
1327.0000,0.0000,-9.6803,2.9121,-2.3217,-0.9063,
1328.0000,0.0000,-9.6803,2.9121,-2.3217,-0.9695,
1329.0000,0.0000,-9.6803,2.9121,-2.3217,-1.0326,
1330.0000,0.0000,-9.6803,2.9121,-2.3217,-1.0957,
1331.0000,0.0000,-9.6752,2.4291,-2.4167,-1.1597,
1332.0000,0.0000,-9.6752,2.4291,-2.4167,-1.2237,
1333.0000,0.0000,-9.6752,2.4291,-2.4167,-1.2877,
1334.0000,0.0000,-9.6752,2.4291,-2.4167,-1.3516,
1335.0000,0.0000,-9.6752,2.4291,-2.4167,-1.4156,
1336.0000,0.0000,-9.6752,1.7858,-2.5454,-1.4785,
1337.0000,0.0000,-9.6752,1.7858,-2.5454,-1.5414,
1338.0000,0.0000,-9.6752,1.7858,-2.5454,-1.6044,
1339.0000,0.0000,-9.6752,1.7858,-2.5454,-1.6673,
1340.0000,0.0000,-11.3471,1.4563,-3.1129,-1.7415,
1341.0000,0.0000,-11.3471,1.4563,-3.1129,-1.8158,
1342.0000,0.0000,-11.3471,1.4563,-3.1129,-1.8901,
1343.0000,0.0000,-11.3471,1.4563,-3.1129,-1.9644,
1344.0000,0.0000,-11.3471,1.4563,-3.1129,-2.0386,
1345.0000,0.0000,-11.3471,0.7471,-3.2547,-2.0799,
1346.0000,0.0000,-11.3471,0.7471,-3.2547,-2.1212,
1347.0000,0.0000,-11.3471,0.7471,-3.2547,-2.1625,
1348.0000,0.0000,-11.3471,0.7471,-3.2547,-2.2039,
1349.0000,0.0000,-11.3471,0.7471,-3.2547,-2.2422,
1350.0000,0.0000,-13.3366,-0.4763,-4.0963,-2.2974,
1351.0000,0.0000,-13.3366,-0.4763,-4.0963,-2.3525,
1352.0000,0.0000,-13.3366,-0.4763,-4.0963,-2.4077,
1353.0000,0.0000,-13.3366,-0.4763,-4.0963,-2.4628,
1354.0000,0.0000,-14.1323,-0.4763,-4.3350,-2.5199,
1355.0000,0.0000,-14.1323,-0.4763,-4.3350,-2.5770,
1356.0000,0.0000,-14.1323,-0.4763,-4.3350,-2.6341,
1357.0000,0.0000,-14.1323,-0.4763,-4.3350,-2.6911,
1358.0000,0.0000,-14.1323,-0.4763,-4.3350,-2.7463,
1359.0000,0.0000,-14.1323,-0.7380,-4.3873,-2.8026,
1360.0000,0.0000,-14.1323,-0.7380,-4.3873,-2.8589,
1361.0000,0.0000,-14.1323,-0.7380,-4.3873,-2.9151,
1362.0000,0.0000,-14.1323,-0.7380,-4.3873,-2.9714,
1363.0000,0.0000,-13.9421,-1.4139,-4.4654,-3.0226,
1364.0000,0.0000,-13.9421,-1.4139,-4.4654,-3.0737,
1365.0000,0.0000,-13.9421,-1.4139,-4.4654,-3.1249,
1366.0000,0.0000,-13.9421,-1.4139,-4.4654,-3.1761,
1367.0000,0.0000,-13.9421,-1.4139,-4.4654,-3.2273,
1368.0000,0.0000,-13.9421,-1.2305,-4.4287,-3.2740,
1369.0000,0.0000,-13.9421,-1.2305,-4.4287,-3.3208,
1370.0000,0.0000,-13.9421,-1.2305,-4.4287,-3.3675,
1371.0000,0.0000,-13.9421,-1.2305,-4.4287,-3.4142,
1372.0000,0.0000,-13.9421,-1.2305,-4.4287,-3.4561,
1373.0000,0.0000,-14.3658,-1.3561,-4.5810,-3.5010,
1374.0000,0.0000,-14.3658,-1.3561,-4.5810,-3.5460,
1375.0000,0.0000,-14.3658,-1.3561,-4.5810,-3.5909,
1376.0000,0.0000,-14.3658,-1.3561,-4.5810,-3.6359,
1377.0000,0.0000,-14.3658,-0.9951,-4.5088,-3.6796,
1378.0000,0.0000,-14.3658,-0.9951,-4.5088,-3.7234,
1379.0000,0.0000,-14.3658,-0.9951,-4.5088,-3.7671,
1380.0000,0.0000,-14.3658,-0.9951,-4.5088,-3.8108,
1381.0000,0.0000,-14.3658,-0.9951,-4.5088,-3.8527,
1382.0000,0.0000,-13.6752,-0.7340,-4.2494,-3.8893,
1383.0000,0.0000,-13.6752,-0.7340,-4.2494,-3.9260,
1384.0000,0.0000,-13.6752,-0.7340,-4.2494,-3.9626,
1385.0000,0.0000,-13.6752,-0.7340,-4.2494,-3.9993,
1386.0000,0.0000,-13.8226,-1.3437,-4.4155,-4.0367,
1387.0000,0.0000,-13.8226,-1.3437,-4.4155,-4.0741,
1388.0000,0.0000,-13.8226,-1.3437,-4.4155,-4.1115,
1389.0000,0.0000,-13.8226,-1.3437,-4.4155,-4.1489,
1390.0000,0.0000,-13.8226,-1.3437,-4.4155,-4.1749,
1391.0000,0.0000,-13.8226,-1.8176,-4.5103,-4.2029,
1392.0000,0.0000,-13.8226,-1.8176,-4.5103,-4.2308,
1393.0000,0.0000,-13.8226,-1.8176,-4.5103,-4.2588,
1394.0000,0.0000,-13.8226,-1.8176,-4.5103,-4.2867,
1395.0000,0.0000,-10.9428,-2.5639,-3.7956,-4.2976,
1396.0000,0.0000,-10.9428,-2.5639,-3.7956,-4.3084,
1397.0000,0.0000,-10.9428,-2.5639,-3.7956,-4.3192,
1398.0000,0.0000,-10.9428,-2.5639,-3.7956,-4.3300,
1399.0000,0.0000,-10.9428,-2.5639,-3.7956,-4.3408,
1400.0000,0.0000,-14.0820,-3.1616,-4.8569,-4.3561,
1401.0000,0.0000,-14.0820,-3.1616,-4.8569,-4.3713,
1402.0000,0.0000,-14.0820,-3.1616,-4.8569,-4.3865,
1403.0000,0.0000,-14.0820,-3.1616,-4.8569,-4.4017,
1404.0000,0.0000,-14.0820,-3.1616,-4.8569,-4.4121,
1405.0000,0.0000,-14.0820,-3.5938,-4.9434,-4.4243,
1406.0000,0.0000,-14.0820,-3.5938,-4.9434,-4.4365,
1407.0000,0.0000,-14.0820,-3.5938,-4.9434,-4.4486,
1408.0000,0.0000,-14.0820,-3.5938,-4.9434,-4.4608,
1409.0000,0.0000,-13.2137,-3.5654,-4.6772,-4.4666,
1410.0000,0.0000,-13.2137,-3.5654,-4.6772,-4.4724,
1411.0000,0.0000,-13.2137,-3.5654,-4.6772,-4.4782,
1412.0000,0.0000,-13.2137,-3.5654,-4.6772,-4.4840,
1413.0000,0.0000,-13.2137,-3.5654,-4.6772,-4.4882,
1414.0000,0.0000,-8.6659,-4.2918,-3.4581,-4.4681,
1415.0000,0.0000,-8.6659,-4.2918,-3.4581,-4.4479,
1416.0000,0.0000,-8.6659,-4.2918,-3.4581,-4.4278,
1417.0000,0.0000,-8.6659,-4.2918,-3.4581,-4.4076,
1418.0000,0.0000,-8.1579,-5.0283,-3.4530,-4.3881,
1419.0000,0.0000,-8.1579,-5.0283,-3.4530,-4.3686,
1420.0000,0.0000,-8.1579,-5.0283,-3.4530,-4.3491,
1421.0000,0.0000,-8.1579,-5.0283,-3.4530,-4.3296,
1422.0000,0.0000,-8.1579,-5.0283,-3.4530,-4.3101,
1423.0000,0.0000,-8.9995,-5.0283,-3.7055,-4.2926,
1424.0000,0.0000,-8.9995,-5.0283,-3.7055,-4.2751,
1425.0000,0.0000,-8.9995,-5.0283,-3.7055,-4.2575,
1426.0000,0.0000,-8.9995,-5.0283,-3.7055,-4.2400,
1427.0000,0.0000,-8.9995,-5.0283,-3.7055,-4.2240,
1428.0000,0.0000,-8.5018,-5.4922,-3.6490,-4.2068,
1429.0000,0.0000,-8.5018,-5.4922,-3.6490,-4.1896,
1430.0000,0.0000,-8.5018,-5.4922,-3.6490,-4.1724,
1431.0000,0.0000,-8.5018,-5.4922,-3.6490,-4.1552,
1432.0000,0.0000,-7.6639,-5.1934,-3.3379,-4.1370,
1433.0000,0.0000,-7.6639,-5.1934,-3.3379,-4.1187,
1434.0000,0.0000,-7.6639,-5.1934,-3.3379,-4.1005,
1435.0000,0.0000,-7.6639,-5.1934,-3.3379,-4.0823,
1436.0000,0.0000,-7.6639,-5.1934,-3.3379,-4.0607,
1437.0000,0.0000,-7.7049,-5.1934,-3.3501,-4.0394,
1438.0000,0.0000,-7.7049,-5.1934,-3.3501,-4.0181,
1439.0000,0.0000,-7.7049,-5.1934,-3.3501,-3.9968,
1440.0000,0.0000,-7.7049,-5.1934,-3.3501,-3.9755,
1441.0000,0.0000,-8.1254,-5.1669,-3.4710,-3.9547,
1442.0000,0.0000,-8.1254,-5.1669,-3.4710,-3.9339,
1443.0000,0.0000,-8.1254,-5.1669,-3.4710,-3.9131,
1444.0000,0.0000,-8.1254,-5.1669,-3.4710,-3.8923,
1445.0000,0.0000,-8.1254,-5.1669,-3.4710,-3.8858,
1446.0000,0.0000,-7.7309,-4.8348,-3.2862,-3.8757,
1447.0000,0.0000,-7.7309,-4.8348,-3.2862,-3.8655,
1448.0000,0.0000,-7.7309,-4.8348,-3.2862,-3.8553,
1449.0000,0.0000,-7.7309,-4.8348,-3.2862,-3.8451,
1450.0000,0.0000,-7.7191,-4.7894,-3.2736,-3.8134,
1451.0000,0.0000,-7.7191,-4.7894,-3.2736,-3.7818,
1452.0000,0.0000,-7.7191,-4.7894,-3.2736,-3.7501,
1453.0000,0.0000,-7.7191,-4.7894,-3.2736,-3.7184,
1454.0000,0.0000,-7.7191,-4.7894,-3.2736,-3.6868,
1455.0000,0.0000,-7.7191,-4.7773,-3.2712,-3.6533,
1456.0000,0.0000,-7.7191,-4.7773,-3.2712,-3.6199,
1457.0000,0.0000,-7.7191,-4.7773,-3.2712,-3.5864,
1458.0000,0.0000,-7.7191,-4.7773,-3.2712,-3.5530,
1459.0000,0.0000,-7.7191,-4.7773,-3.2712,-3.5249,
1460.0000,0.0000,-7.5598,-4.4604,-3.1600,-3.4945,
1461.0000,0.0000,-7.5598,-4.4604,-3.1600,-3.4642,
1462.0000,0.0000,-7.5598,-4.4604,-3.1600,-3.4338,
1463.0000,0.0000,-7.5598,-4.4604,-3.1600,-3.4035,
1464.0000,0.0000,-4.5738,-4.0916,-2.1904,-3.3781,
1465.0000,0.0000,-4.5738,-4.0916,-2.1904,-3.3528,
1466.0000,0.0000,-4.5738,-4.0916,-2.1904,-3.3274,
1467.0000,0.0000,-4.5738,-4.0916,-2.1904,-3.3021,
1468.0000,0.0000,-4.5738,-4.0916,-2.1904,-3.2768,
1469.0000,0.0000,-4.5738,-4.5479,-2.2817,-3.2534,
1470.0000,0.0000,-4.5738,-4.5479,-2.2817,-3.2300,
1471.0000,0.0000,-4.5738,-4.5479,-2.2817,-3.2066,
1472.0000,0.0000,-4.5738,-4.5479,-2.2817,-3.1831,
1473.0000,0.0000,-3.8051,-4.1175,-1.9650,-3.1483,
1474.0000,0.0000,-3.8051,-4.1175,-1.9650,-3.1135,
1475.0000,0.0000,-3.8051,-4.1175,-1.9650,-3.0787,
1476.0000,0.0000,-3.8051,-4.1175,-1.9650,-3.0439,
1477.0000,0.0000,-3.8051,-4.1175,-1.9650,-3.0091,
1478.0000,0.0000,0.7686,-3.6504,-0.4995,-2.9461,
1479.0000,0.0000,0.7686,-3.6504,-0.4995,-2.8831,
1480.0000,0.0000,0.7686,-3.6504,-0.4995,-2.8201,
1481.0000,0.0000,0.7686,-3.6504,-0.4995,-2.7571,
1482.0000,0.0000,0.7686,-3.6504,-0.4995,-2.7004,
1483.0000,0.0000,0.4907,-3.6504,-0.5829,-2.6453,
1484.0000,0.0000,0.4907,-3.6504,-0.5829,-2.5902,
1485.0000,0.0000,0.4907,-3.6504,-0.5829,-2.5351,
1486.0000,0.0000,0.4907,-3.6504,-0.5829,-2.4800,
1487.0000,0.0000,0.6647,-3.0914,-0.4189,-2.4213,
1488.0000,0.0000,0.6647,-3.0914,-0.4189,-2.3627,
1489.0000,0.0000,0.6647,-3.0914,-0.4189,-2.3041,
1490.0000,0.0000,0.6647,-3.0914,-0.4189,-2.2455,
1491.0000,0.0000,0.6647,-3.0914,-0.4189,-2.1844,
1492.0000,0.0000,0.6195,-2.2847,-0.2711,-2.1204,
1493.0000,0.0000,0.6195,-2.2847,-0.2711,-2.0564,
1494.0000,0.0000,0.6195,-2.2847,-0.2711,-1.9924,
1495.0000,0.0000,0.6195,-2.2847,-0.2711,-1.9284,
1496.0000,0.0000,0.8239,-1.4722,-0.0473,-1.8636,
1497.0000,0.0000,0.8239,-1.4722,-0.0473,-1.7989,
1498.0000,0.0000,0.8239,-1.4722,-0.0473,-1.7341,
1499.0000,0.0000,0.8239,-1.4722,-0.0473,-1.6693,
1500.0000,0.0000,0.8239,-1.4722,-0.0473,-1.6048,
1501.0000,0.0000,0.8239,-1.6904,-0.0909,-1.5411,
1502.0000,0.0000,0.8239,-1.6904,-0.0909,-1.4775,
1503.0000,0.0000,0.8239,-1.6904,-0.0909,-1.4138,
1504.0000,0.0000,0.8239,-1.6904,-0.0909,-1.3502,
1505.0000,0.0000,2.2898,-2.1372,0.2595,-1.2795,
1506.0000,0.0000,2.2898,-2.1372,0.2595,-1.2089,
1507.0000,0.0000,2.2898,-2.1372,0.2595,-1.1383,
1508.0000,0.0000,2.2898,-2.1372,0.2595,-1.0677,
1509.0000,0.0000,2.2898,-2.1372,0.2595,-0.9971,
1510.0000,0.0000,1.5318,-2.6808,-0.0766,-0.9354,
1511.0000,0.0000,1.5318,-2.6808,-0.0766,-0.8738,
1512.0000,0.0000,1.5318,-2.6808,-0.0766,-0.8121,
